plant,recall@10,recall@20,ndcg@10,ndcg@20,rank_first
Symphyotrichum adnatum,0.0,0.0,0.0,0.0,35.0
Symphyotrichum chilense,0.08695652173913043,0.21739130434782608,0.5009732673492617,0.5396826205821386,1.0
Symphyotrichum firmum,0.18181818181818182,0.36363636363636365,0.35895421017163476,0.44576135775799064,1.0
Symphyotrichum pratense,0.0,0.0,0.0,0.0,62.0
Symphyotrichum subspicatum,0.1935483870967742,0.3870967741935484,0.6429424283490957,0.6187442362400523,1.0
Symphyotrichum tenuifolium,0.14285714285714285,0.2857142857142857,0.314880130667631,0.3411488348713625,1.0
Syngonanthus flavidulus,0.0,1.0,0.0,0.25,15.0
Tamarix ramosissima,0.23809523809523808,0.42857142857142855,0.5763233549126812,0.5183209611127251,1.0
Tecoma stans,0.15384615384615385,0.23076923076923078,0.706583601726363,0.5674933504641875,1.0
Tephrosia onobrychoides,0.0,0.0,0.0,0.0,5004.0
Tetradymia axillaris,0.0,0.0,0.0,0.0,207.0
Teucrium cubense,0.3333333333333333,0.3333333333333333,0.14126697285982898,0.14126697285982898,9.0
Thermopsis montana,0.4,0.6666666666666666,0.4892835987503299,0.5538077177849849,3.0
Thymophylla tenuiloba,0.0,0.3333333333333333,0.0,0.11480929472601784,16.0
Tiedemannia filiformis,0.0,0.1,0.0,0.05181156354517515,18.0
Torilis nodosa,1.0,1.0,0.5,0.5,3.0
Tradescantia fluminensis,0.14285714285714285,0.2857142857142857,0.07945707943276742,0.1537391523352749,10.0
Tragopogon dubius,0.14285714285714285,0.19047619047619047,0.2687374555268953,0.211819017270647,2.0
Tribulus terrestris,0.26666666666666666,0.4,0.5077181160122075,0.4810321658288341,1.0
Trichostema parishii,0.5,0.5,0.44149241373678083,0.44149241373678083,2.0
Trifolium arvense,0.3076923076923077,0.46153846153846156,0.3430184917061137,0.38631099514522294,3.0
Trifolium hirtum,0.18181818181818182,0.30303030303030304,0.6961622681399229,0.5887402189321528,1.0
Trifolium incarnatum,0.2857142857142857,0.39285714285714285,0.8357804136936722,0.6437085443435041,1.0
Trifolium repens,0.041666666666666664,0.08333333333333333,1.0,1.0,1.0
Trillium ovatum,0.4,0.4,0.26687965254220064,0.26687965254220064,4.0
Turnera ulmifolia,0.23809523809523808,0.38095238095238093,0.5965377185773229,0.4867984375552949,1.0
Ulmus rubra,0.08333333333333333,0.08333333333333333,0.07839826897867534,0.06994410797740246,6.0
Vaccinium corymbosum,0.041916167664670656,0.07784431137724551,0.7849818707050383,0.7194811824487057,1.0
Vaccinium macrocarpon,0.1875,0.25,0.727329844310522,0.5351707156114974,1.0
Vaccinium uliginosum,0.6666666666666666,0.6666666666666666,0.40179981797758046,0.40179981797758046,3.0
Veratrum viride,0.0,0.0,0.0,0.0,62.0
Verbena canescens,0.0,0.0,0.0,0.0,29.0
Verbena halei,0.1,0.2,0.09478836436955079,0.15259536445325625,4.0
Vernonia arkansana,0.125,0.1875,0.20483424751859092,0.1909737553613658,3.0
Vernonia missurica,0.125,0.21875,0.542364015420035,0.45388077816095,1.0
Vesper montanus,0.0,0.0,0.0,0.0,28.0
Viburnum acerifolium,0.0,0.0,0.0,0.0,40.0
Viburnum lentago,0.0,0.0,0.0,0.0,64.0
Viburnum nudum,0.0,0.2222222222222222,0.0,0.15671941673178214,11.0
Viburnum rafinesqueanum,0.09090909090909091,0.09090909090909091,0.06625422345438904,0.06242194984105967,9.0
Viburnum rhytidophyllum,0.0,0.0,0.0,0.0,1202.0
Viburnum sieboldii,0.0,0.0,0.0,0.0,52.0
Vicia acutifolia,0.75,0.75,0.7030861797445797,0.7030861797445797,1.0
Vicia benghalensis,0.1,0.18571428571428572,0.7538142945344394,0.7002129245376875,1.0
Vinca minor,0.24324324324324326,0.3783783783783784,0.9148568823583791,0.7689504208410567,1.0
Viola lobata,0.0,0.0,0.0,0.0,109.0
Viola pedata,0.08571428571428572,0.14285714285714285,0.45374257454118555,0.36044578548147815,1.0
Viola sempervirens,0.0,0.0,0.0,0.0,50.0
Vitis rotundifolia,0.25,0.25,0.3903800499921017,0.3903800499921017,1.0
Wahlenbergia marginata,0.0,0.0,0.0,0.0,45.0
Wisteria frutescens,0.4166666666666667,0.4166666666666667,0.5333765831998211,0.4758593501355727,1.0
Xylorhiza cognata,0.14285714285714285,0.2857142857142857,0.17342765698823945,0.24067630085119068,2.0
Yucca campestris,0.0,0.0,0.0,0.0,29.0
Zanthoxylum americanum,0.09523809523809523,0.14285714285714285,0.15840915256850252,0.13953884513136555,4.0
Zephyranthes simpsonii,0.0,0.0,0.0,0.0,141.0
Zizia aurea,0.04375,0.075,0.6281460426238845,0.5842014876804696,2.0
